$ [qdt_kol001] [2015 - 2048],
$ [qdt_kol001],
JDAY,Q (M3/S)
8910,0.0474
8911,0.0465
8912,0.0458
8913,0.045
8914,0.0442
8915,0.0435
8916,0.0428
8917,0.0421
8918,0.0413
8919,0.0406
8920,0.04
8921,0.0393
8922,0.0386
8923,0.0379
8924,0.0373
8925,0.0367
8926,0.036
8927,0.0354
8928,0.0348
8929,0.0342
8930,0.0336
8931,0.0331
8932,0.0325
8933,0.0319
8934,0.0314
8935,0.0308
8936,0.0304
8937,0.0298
8938,0.0293
8939,0.0288
8940,0.0284
8941,0.0279
8942,0.0274
8943,0.027
8944,0.0265
8945,0.026
8946,0.0256
8947,0.0251
8948,0.0247
8949,0.0243
8950,0.0239
8951,0.0234
8952,0.0231
8953,0.0226
8954,0.0223
8955,0.0219
8956,0.0216
8957,0.0212
8958,0.0208
8959,0.0204
8960,0.02
8961,0.0198
8962,0.0195
8963,0.0191
8964,0.0188
8965,0.0184
8966,0.0182
8967,0.0178
8968,0.0175
8969,0.0172
8970,0.0169
8971,0.0166
8972,0.0164
8973,0.0161
8974,0.0158
8975,0.0156
8976,0.0152
8977,0.015
8978,0.0148
8979,0.0145
8980,0.0143
8981,0.0141
8982,0.0138
8983,0.0136
8984,0.0134
8985,0.0131
8986,0.0129
8987,0.0127
8988,0.0124
8989,0.0122
8990,0.012
8991,0.0118
8992,0.0116
8993,0.0114
8994,0.0113
8995,0.011
8996,0.0108
8997,0.0107
8998,0.0104
8999,0.0103
9000,0.0101
9001,0.01
9002,0.0097
9003,0.0096
9004,0.0095
9005,0.0093
9006,0.0091
9007,0.009
9008,0.0088
9009,0.0087
9010,0.0086
9011,0.0084
9012,0.0082
9013,0.0081
9014,0.008
9015,0.0079
9016,0.0077
9017,0.0076
9018,0.0074
9019,0.0073
9020,0.0072
9021,0.007
9022,0.0069
9023,0.0068
9024,0.0067
9025,0.0066
9026,0.0064
9027,0.0063
9028,0.0062
9029,0.0062
9030,0.0061
9031,0.006
9032,0.0059
9033,0.0057
9034,0.0056
9035,0.0055
9036,0.0055
9037,0.0054
9038,0.0053
9039,0.0052
9040,0.0052
9041,0.005
9042,0.0049
9043,0.0048
9044,0.0048
9045,0.0047
9046,0.0046
9047,0.0046
9048,0.0045
9049,0.0043
9050,0.0043
9051,0.0042
9052,0.0041
9053,0.0041
9054,0.004
9055,0.004
9056,0.0039
9057,0.0039
9058,0.0038
9059,0.0036
9060,0.0036
9061,0.0035
9062,0.0035
9063,0.0034
9064,0.0034
9065,0.0033
9066,0.0033
9067,0.0032
9068,0.0032
9069,0.003
9070,0.003
9071,0.003
9072,0.0029
9073,0.0029
9074,0.0028
9075,0.0028
9076,0.0027
9077,0.0027
9078,0.0027
9079,0.0026
9080,0.0026
9081,0.0026
9082,0.0025
9083,0.0025
9084,0.0023
9085,0.0023
9086,0.0023
9087,0.0022
9088,0.0022
9089,0.0022
9090,0.0022
9091,0.0021
9092,0.0021
9093,0.0021
9094,0.002
9095,0.002
9096,0.002
9097,0.0019
9098,0.0019
9099,0.0019
9100,0.0019
9101,0.0018
9102,0.0018
9103,0.0018
9104,0.0018
9105,0.0016
9106,0.0016
9107,0.0016
9108,0.0016
9109,0.0015
9110,0.0015
9111,0.0015
9112,0.0015
9113,0.0014
9114,0.0014
9115,0.0014
9116,0.0014
9117,0.0014
9118,0.0013
9119,0.0013
9120,0.0013
9121,0.0013
9122,0.0013
9123,0.0012
9124,0.0012
9125,0.0012
9126,0.0012
9127,0.0012
9128,0.0012
9129,0.0011
9130,0.0011
9131,0.0011
9132,0.0011
9133,0.0011
9134,0.0011
9135,0.0009
9136,0.0009
9137,0.0009
9138,0.0009
9139,0.0009
9140,0.0009
9141,0.0009
9142,0.0008
9143,0.0008
9144,0.0008
9145,0.0008
9146,0.0008
9147,0.0008
9148,0.0008
9149,0.0008
9150,0.0008
9151,0.0007
9152,0.0007
9153,0.0007
9154,0.0007
9155,0.0007
9156,0.0007
9157,0.0007
9158,0.0008
9159,0.0081
9160,0.0114
9161,0.0111
9162,0.0109
9163,0.0188
9164,0.0242
9165,0.0246
9166,0.0246
9167,0.0263
9168,0.0287
9169,0.0335
9170,0.0396
9171,0.0433
9172,0.0438
9173,0.0451
9174,0.0448
9175,0.0444
9176,0.0449
9177,0.0447
9178,0.044
9179,0.0433
9180,0.0424
9181,0.0417
9182,0.0448
9183,0.0442
9184,0.0448
9185,0.0477
9186,0.0481
9187,0.0495
9188,0.0496
9189,0.0487
9190,0.0478
9191,0.0487
9192,0.0625
9193,0.0617
9194,0.0606
9195,0.0596
9196,0.0585
9197,0.0576
9198,0.0631
9199,0.0647
9200,0.0639
9201,0.0628
9202,0.0627
9203,0.0617
9204,0.0651
9205,0.0687
9206,0.0682
9207,0.0713
9208,0.0753
9209,0.0761
9210,0.0805
9211,0.0811
9212,0.0831
9213,0.0852
9214,0.0838
9215,0.0834
9216,0.0857
9217,0.0869
9218,0.0861
9219,0.0853
9220,0.0841
9221,0.0885
9222,0.0907
9223,0.0895
9224,0.0903
9225,0.0896
9226,0.0886
9227,0.0871
9228,0.0856
9229,0.085
9230,0.0836
9231,0.0822
9232,0.0808
9233,0.0843
9234,0.0889
9235,0.0911
9236,0.0896
9237,0.0882
9238,0.0873
9239,0.0863
9240,0.0884
9241,0.0872
9242,0.0879
9243,0.0871
9244,0.0859
9245,0.0845
9246,0.0831
9247,0.0817
9248,0.0803
9249,0.0789
9250,0.0776
9251,0.0777
9252,0.0764
9253,0.0751
9254,0.0739
9255,0.0726
9256,0.0714
9257,0.0701
9258,0.0689
9259,0.0678
9260,0.0666
9261,0.0655
9262,0.0644
9263,0.0633
9264,0.0623
9265,0.0612
9266,0.0601
9267,0.0591
9268,0.0581
9269,0.0571
9270,0.0562
9271,0.0552
9272,0.0543
9273,0.0533
9274,0.0524
9275,0.0516
9276,0.0506
9277,0.0498
9278,0.049
9279,0.0481
9280,0.0472
9281,0.0465
9282,0.0457
9283,0.0449
9284,0.0442
9285,0.0434
9286,0.0427
9287,0.042
9288,0.0413
9289,0.0406
9290,0.0399
9291,0.0392
9292,0.0385
9293,0.0379
9294,0.0372
9295,0.0366
9296,0.036
9297,0.0353
9298,0.0347
9299,0.0341
9300,0.0335
9301,0.0329
9302,0.0325
9303,0.0319
9304,0.0313
9305,0.0308
9306,0.0302
9307,0.0298
9308,0.0293
9309,0.0287
9310,0.0283
9311,0.0278
9312,0.0273
9313,0.0268
9314,0.0264
9315,0.0259
9316,0.0256
9317,0.0251
9318,0.0246
9319,0.0243
9320,0.0238
9321,0.0234
9322,0.023
9323,0.0226
9324,0.0223
9325,0.0219
9326,0.0215
9327,0.0211
9328,0.0208
9329,0.0204
9330,0.02
9331,0.0197
9332,0.0193
9333,0.0191
9334,0.0188
9335,0.0184
9336,0.0181
9337,0.0178
9338,0.0175
9339,0.0172
9340,0.0169
9341,0.0166
9342,0.0163
9343,0.0161
9344,0.0158
9345,0.0155
9346,0.0152
9347,0.015
9348,0.0148
9349,0.0145
9350,0.0143
9351,0.014
9352,0.0137
9353,0.0135
9354,0.0132
9355,0.0131
9356,0.0129
9357,0.0127
9358,0.0124
9359,0.0122
9360,0.012
9361,0.0118
9362,0.0116
9363,0.0114
9364,0.0113
9365,0.011
9366,0.0108
9367,0.0107
9368,0.0104
9369,0.0103
9370,0.0101
9371,0.01
9372,0.0097
9373,0.0096
9374,0.0095
9375,0.0093
9376,0.0091
9377,0.0089
9378,0.0088
9379,0.0087
9380,0.0086
9381,0.0083
9382,0.0082
9383,0.0081
9384,0.008
9385,0.0079
9386,0.0077
9387,0.0075
9388,0.0074
9389,0.0073
9390,0.0072
9391,0.007
9392,0.0069
9393,0.0068
9394,0.0067
9395,0.0066
9396,0.0064
9397,0.0063
9398,0.0062
9399,0.0061
9400,0.0061
9401,0.006
9402,0.0059
9403,0.0057
9404,0.0056
9405,0.0055
9406,0.0055
9407,0.0054
9408,0.0053
9409,0.0052
9410,0.005
9411,0.005
9412,0.0049
9413,0.0048
9414,0.0048
9415,0.0047
9416,0.0046
9417,0.0046
9418,0.0045
9419,0.0043
9420,0.0043
9421,0.0042
9422,0.0041
9423,0.0041
9424,0.004
9425,0.004
9426,0.0039
9427,0.0038
9428,0.0038
9429,0.0036
9430,0.0036
9431,0.0035
9432,0.0035
9433,0.0034
9434,0.0034
9435,0.0033
9436,0.0033
9437,0.0032
9438,0.0032
9439,0.003
9440,0.003
9441,0.003
9442,0.0029
9443,0.0029
9444,0.0028
9445,0.0028
9446,0.0027
9447,0.0027
9448,0.0027
9449,0.0026
9450,0.0026
9451,0.0026
9452,0.0025
9453,0.0025
9454,0.0023
9455,0.0023
9456,0.0023
9457,0.0022
9458,0.0022
9459,0.0022
9460,0.0021
9461,0.0021
9462,0.0021
9463,0.0021
9464,0.002
9465,0.002
9466,0.002
9467,0.0019
9468,0.0019
9469,0.0019
9470,0.0019
9471,0.0018
9472,0.0018
9473,0.0018
9474,0.0018
9475,0.0016
9476,0.0016
9477,0.0016
9478,0.0016
9479,0.0015
9480,0.0015
9481,0.0015
9482,0.0015
9483,0.0014
9484,0.0014
9485,0.0014
9486,0.0014
9487,0.0014
9488,0.0013
9489,0.0013
9490,0.0013
9491,0.0013
9492,0.0013
9493,0.0012
9494,0.0012
9495,0.0012
9496,0.0012
9497,0.0012
9498,0.0012
9499,0.0011
9500,0.0011
9501,0.0011
9502,0.0011
9503,0.0011
9504,0.0011
9505,0.0009
9506,0.0009
9507,0.0009
9508,0.0009
9509,0.0009
9510,0.0009
9511,0.0009
9512,0.0008
9513,0.0008
9514,0.0008
9515,0.0008
9516,0.0008
9517,0.0008
9518,0.0008
9519,0.0008
9520,0.0008
9521,0.0007
9522,0.0007
9523,0.0007
9524,0.0008
9525,0.0081
9526,0.0114
9527,0.0111
9528,0.011
9529,0.0189
9530,0.0242
9531,0.0246
9532,0.0246
9533,0.0263
9534,0.0288
9535,0.0335
9536,0.0397
9537,0.0434
9538,0.044
9539,0.0453
9540,0.0448
9541,0.0444
9542,0.045
9543,0.0448
9544,0.044
9545,0.0433
9546,0.0426
9547,0.0417
9548,0.0448
9549,0.0442
9550,0.0448
9551,0.0477
9552,0.0481
9553,0.0495
9554,0.0496
9555,0.0488
9556,0.048
9557,0.0488
9558,0.0481
9559,0.0472
9560,0.0464
9561,0.0457
9562,0.0449
9563,0.0506
9564,0.0525
9565,0.0519
9566,0.0511
9567,0.0511
9568,0.0503
9569,0.0539
9570,0.0577
9571,0.0574
9572,0.0606
9573,0.0648
9574,0.0658
9575,0.0705
9576,0.0712
9577,0.0733
9578,0.0756
9579,0.0743
9580,0.074
9581,0.0766
9582,0.0778
9583,0.0773
9584,0.0767
9585,0.0756
9586,0.0801
9587,0.0825
9588,0.0812
9589,0.0823
9590,0.0818
9591,0.0809
9592,0.0796
9593,0.0782
9594,0.0777
9595,0.0764
9596,0.075
9597,0.0739
9598,0.0774
9599,0.0821
9600,0.0845
9601,0.0831
9602,0.0818
9603,0.081
9604,0.0801
9605,0.0824
9606,0.0812
9607,0.0821
9608,0.0814
9609,0.0803
9610,0.079
9611,0.0776
9612,0.0763
9613,0.075
9614,0.0737
9615,0.0725
9616,0.0728
9617,0.0715
9618,0.0703
9619,0.0692
9620,0.068
9621,0.0668
9622,0.0657
9623,0.0645
9624,0.0634
9625,0.0624
9626,0.0613
9627,0.0603
9628,0.0592
9629,0.0583
9630,0.0572
9631,0.0563
9632,0.0553
9633,0.0544
9634,0.0535
9635,0.0525
9636,0.0516
9637,0.0508
9638,0.0499
9639,0.049
9640,0.0482
9641,0.0474
9642,0.0465
9643,0.0458
9644,0.045
9645,0.0443
9646,0.0435
9647,0.0428
9648,0.0421
9649,0.0413
9650,0.0406
9651,0.04
9652,0.0393
9653,0.0386
9654,0.038
9655,0.0373
9656,0.0367
9657,0.036
9658,0.0354
9659,0.0348
9660,0.0342
9661,0.0336
9662,0.0331
9663,0.0325
9664,0.032
9665,0.0314
9666,0.0308
9667,0.0304
9668,0.0298
9669,0.0293
9670,0.0288
9671,0.0284
9672,0.0279
9673,0.0274
9674,0.027
9675,0.0265
9676,0.026
9677,0.0256
9678,0.0251
9679,0.0247
9680,0.0243
9681,0.0239
9682,0.0234
9683,0.0231
9684,0.0226
9685,0.0223
9686,0.0219
9687,0.0216
9688,0.0212
9689,0.0208
9690,0.0204
9691,0.0202
9692,0.0198
9693,0.0195
9694,0.0191
9695,0.0188
9696,0.0184
9697,0.0182
9698,0.0178
9699,0.0175
9700,0.0172
9701,0.0169
9702,0.0166
9703,0.0164
9704,0.0161
9705,0.0158
9706,0.0156
9707,0.0152
9708,0.015
9709,0.0148
9710,0.0145
9711,0.0143
9712,0.0141
9713,0.0138
9714,0.0136
9715,0.0134
9716,0.0131
9717,0.0129
9718,0.0127
9719,0.0124
9720,0.0122
9721,0.012
9722,0.0118
9723,0.0116
9724,0.0114
9725,0.0113
9726,0.011
9727,0.0108
9728,0.0107
9729,0.0104
9730,0.0103
9731,0.0101
9732,0.01
9733,0.0097
9734,0.0096
9735,0.0095
9736,0.0093
9737,0.0091
9738,0.009
9739,0.0088
9740,0.0087
9741,0.0086
9742,0.0084
9743,0.0082
9744,0.0081
9745,0.008
9746,0.0079
9747,0.0077
9748,0.0076
9749,0.0074
9750,0.0073
9751,0.0072
9752,0.007
9753,0.0069
9754,0.0068
9755,0.0067
9756,0.0066
9757,0.0064
9758,0.0063
9759,0.0062
9760,0.0062
9761,0.0061
9762,0.006
9763,0.0059
9764,0.0057
9765,0.0056
9766,0.0055
9767,0.0055
9768,0.0054
9769,0.0053
9770,0.0052
9771,0.0052
9772,0.005
9773,0.0049
9774,0.0048
9775,0.0048
9776,0.0047
9777,0.0046
9778,0.0046
9779,0.0045
9780,0.0043
9781,0.0043
9782,0.0042
9783,0.0041
9784,0.0041
9785,0.004
9786,0.004
9787,0.0039
9788,0.0039
9789,0.0038
9790,0.0036
9791,0.0036
9792,0.0035
9793,0.0035
9794,0.0034
9795,0.0034
9796,0.0033
9797,0.0033
9798,0.0032
9799,0.0032
9800,0.003
9801,0.003
9802,0.003
9803,0.0029
9804,0.0029
9805,0.0028
9806,0.0028
9807,0.0027
9808,0.0027
9809,0.0027
9810,0.0026
9811,0.0026
9812,0.0026
9813,0.0025
9814,0.0025
9815,0.0023
9816,0.0023
9817,0.0023
9818,0.0022
9819,0.0022
9820,0.0022
9821,0.0022
9822,0.0021
9823,0.0021
9824,0.0021
9825,0.002
9826,0.002
9827,0.002
9828,0.0019
9829,0.0019
9830,0.0019
9831,0.0019
9832,0.0018
9833,0.0018
9834,0.0018
9835,0.0018
9836,0.0016
9837,0.0016
9838,0.0016
9839,0.0016
9840,0.0015
9841,0.0015
9842,0.0015
9843,0.0015
9844,0.0014
9845,0.0014
9846,0.0014
9847,0.0014
9848,0.0014
9849,0.0013
9850,0.0013
9851,0.0013
9852,0.0013
9853,0.0013
9854,0.0012
9855,0.0012
9856,0.0012
9857,0.0012
9858,0.0012
9859,0.0012
9860,0.0011
9861,0.0011
9862,0.0011
9863,0.0011
9864,0.0011
9865,0.0011
9866,0.0009
9867,0.0009
9868,0.0009
9869,0.0009
9870,0.0009
9871,0.0009
9872,0.0009
9873,0.0008
9874,0.0008
9875,0.0008
9876,0.0008
9877,0.0008
9878,0.0008
9879,0.0008
9880,0.0008
9881,0.0008
9882,0.0007
9883,0.0007
9884,0.0007
9885,0.0007
9886,0.0007
9887,0.0007
9888,0.0007
9889,0.0008
9890,0.0081
9891,0.0114
9892,0.0111
9893,0.0109
9894,0.0188
9895,0.0242
9896,0.0246
9897,0.0246
9898,0.0263
9899,0.0287
9900,0.0335
9901,0.0396
9902,0.0433
9903,0.0438
9904,0.0451
9905,0.0448
9906,0.0444
9907,0.0449
9908,0.0447
9909,0.044
9910,0.0433
9911,0.0424
9912,0.0417
9913,0.0448
9914,0.0442
9915,0.0448
9916,0.0477
9917,0.0481
9918,0.0495
9919,0.0496
9920,0.0487
9921,0.0478
9922,0.0487
9923,0.0481
9924,0.0472
9925,0.0464
9926,0.0456
9927,0.0449
9928,0.0506
9929,0.0524
9930,0.0519
9931,0.051
9932,0.0511
9933,0.0503
9934,0.0539
9935,0.0577
9936,0.0574
9937,0.0606
9938,0.0648
9939,0.0658
9940,0.0705
9941,0.0712
9942,0.0733
9943,0.0756
9944,0.0743
9945,0.074
9946,0.0766
9947,0.0778
9948,0.0773
9949,0.0767
9950,0.0756
9951,0.0801
9952,0.0825
9953,0.0812
9954,0.0823
9955,0.0818
9956,0.0809
9957,0.0796
9958,0.0782
9959,0.0777
9960,0.0763
9961,0.075
9962,0.0739
9963,0.0774
9964,0.0821
9965,0.0845
9966,0.0831
9967,0.0818
9968,0.081
9969,0.0801
9970,0.0824
9971,0.0812
9972,0.0821
9973,0.0814
9974,0.0803
9975,0.079
9976,0.0776
9977,0.0763
9978,0.075
9979,0.0737
9980,0.0725
9981,0.0728
9982,0.0715
9983,0.0703
9984,0.0691
9985,0.0679
9986,0.0668
9987,0.0657
9988,0.0645
9989,0.0634
9990,0.0624
9991,0.0613
9992,0.0603
9993,0.0592
9994,0.0583
9995,0.0572
9996,0.0563
9997,0.0553
9998,0.0544
9999,0.0535
10000,0.0525
10001,0.0516
10002,0.0508
10003,0.0499
10004,0.049
10005,0.0482
10006,0.0474
10007,0.0465
10008,0.0458
10009,0.045
10010,0.0442
10011,0.0435
10012,0.0428
10013,0.0421
10014,0.0413
10015,0.0406
10016,0.04
10017,0.0393
10018,0.0386
10019,0.0379
10020,0.0373
10021,0.0367
10022,0.036
10023,0.0354
10024,0.0348
10025,0.0342
10026,0.0336
10027,0.0331
10028,0.0325
10029,0.0319
10030,0.0314
10031,0.0308
10032,0.0304
10033,0.0298
10034,0.0293
10035,0.0288
10036,0.0284
10037,0.0279
10038,0.0274
10039,0.027
10040,0.0265
10041,0.026
10042,0.0256
10043,0.0251
10044,0.0247
10045,0.0243
10046,0.0239
10047,0.0234
10048,0.0231
10049,0.0226
10050,0.0223
10051,0.0219
10052,0.0216
10053,0.0212
10054,0.0208
10055,0.0204
10056,0.02
10057,0.0198
10058,0.0195
10059,0.0191
10060,0.0188
10061,0.0184
10062,0.0182
10063,0.0178
10064,0.0175
10065,0.0172
10066,0.0169
10067,0.0166
10068,0.0164
10069,0.0161
10070,0.0158
10071,0.0156
10072,0.0152
10073,0.015
10074,0.0148
10075,0.0145
10076,0.0143
10077,0.0141
10078,0.0138
10079,0.0136
10080,0.0134
10081,0.0131
10082,0.0129
10083,0.0127
10084,0.0124
10085,0.0122
10086,0.012
10087,0.0118
10088,0.0116
10089,0.0114
10090,0.0113
10091,0.011
10092,0.0108
10093,0.0107
10094,0.0104
10095,0.0103
10096,0.0101
10097,0.01
10098,0.0097
10099,0.0096
10100,0.0095
10101,0.0093
10102,0.0091
10103,0.009
10104,0.0088
10105,0.0087
10106,0.0086
10107,0.0084
10108,0.0082
10109,0.0081
10110,0.008
10111,0.0079
10112,0.0077
10113,0.0076
10114,0.0074
10115,0.0073
10116,0.0072
10117,0.007
10118,0.0069
10119,0.0068
10120,0.0067
10121,0.0066
10122,0.0064
10123,0.0063
10124,0.0062
10125,0.0062
10126,0.0061
10127,0.006
10128,0.0059
10129,0.0057
10130,0.0056
10131,0.0055
10132,0.0055
10133,0.0054
10134,0.0053
10135,0.0052
10136,0.0052
10137,0.005
10138,0.0049
10139,0.0048
10140,0.0048
10141,0.0047
10142,0.0046
10143,0.0046
10144,0.0045
10145,0.0043
10146,0.0043
10147,0.0042
10148,0.0041
10149,0.0041
10150,0.004
10151,0.004
10152,0.0039
10153,0.0039
10154,0.0038
10155,0.0036
10156,0.0036
10157,0.0035
10158,0.0035
10159,0.0034
10160,0.0034
10161,0.0033
10162,0.0033
10163,0.0032
10164,0.0032
10165,0.003
10166,0.003
10167,0.003
10168,0.0029
10169,0.0029
10170,0.0028
10171,0.0028
10172,0.0027
10173,0.0027
10174,0.0027
10175,0.0026
10176,0.0026
10177,0.0026
10178,0.0025
10179,0.0025
10180,0.0023
10181,0.0023
10182,0.0023
10183,0.0022
10184,0.0022
10185,0.0022
10186,0.0022
10187,0.0021
10188,0.0021
10189,0.0021
10190,0.002
10191,0.002
10192,0.002
10193,0.0019
10194,0.0019
10195,0.0019
10196,0.0019
10197,0.0018
10198,0.0018
10199,0.0018
10200,0.0018
10201,0.0016
10202,0.0016
10203,0.0016
10204,0.0016
10205,0.0015
10206,0.0015
10207,0.0015
10208,0.0015
10209,0.0014
10210,0.0014
10211,0.0014
10212,0.0014
10213,0.0014
10214,0.0013
10215,0.0013
10216,0.0013
10217,0.0013
10218,0.0013
10219,0.0012
10220,0.0012
10221,0.0012
10222,0.0012
10223,0.0012
10224,0.0012
10225,0.0011
10226,0.0011
10227,0.0011
10228,0.0011
10229,0.0011
10230,0.0011
10231,0.0009
10232,0.0009
10233,0.0009
10234,0.0009
10235,0.0009
10236,0.0009
10237,0.0009
10238,0.0008
10239,0.0008
10240,0.0008
10241,0.0008
10242,0.0008
10243,0.0008
10244,0.0008
10245,0.0008
10246,0.0008
10247,0.0007
10248,0.0007
10249,0.0007
10250,0.0007
10251,0.0007
10252,0.0007
10253,0.0007
10254,0.0008
10255,0.0081
10256,0.0114
10257,0.0111
10258,0.0109
10259,0.0188
10260,0.0242
10261,0.0246
10262,0.0246
10263,0.0263
10264,0.0287
10265,0.0335
10266,0.0396
10267,0.0433
10268,0.0438
10269,0.0451
10270,0.0448
10271,0.0444
10272,0.0449
10273,0.0447
10274,0.044
10275,0.0433
10276,0.0424
10277,0.0417
10278,0.0448
10279,0.0442
10280,0.0448
10281,0.0477
10282,0.0481
10283,0.0495
10284,0.0496
10285,0.0487
10286,0.0478
10287,0.0487
10288,0.0481
10289,0.0472
10290,0.0464
10291,0.0456
10292,0.0449
10293,0.0506
10294,0.0524
10295,0.0519
10296,0.051
10297,0.0511
10298,0.0503
10299,0.0539
10300,0.0577
10301,0.0574
10302,0.0606
10303,0.0648
10304,0.0658
10305,0.0705
10306,0.0712
10307,0.0733
10308,0.0756
10309,0.0743
10310,0.074
10311,0.0766
10312,0.0778
10313,0.0773
10314,0.0767
10315,0.0756
10316,0.0801
10317,0.0825
10318,0.0812
10319,0.0823
10320,0.0818
10321,0.0809
10322,0.0796
10323,0.0782
10324,0.0777
10325,0.0763
10326,0.075
10327,0.0739
10328,0.0774
10329,0.0821
10330,0.0845
10331,0.0831
10332,0.0818
10333,0.081
10334,0.0801
10335,0.0824
10336,0.0812
10337,0.0821
10338,0.0814
10339,0.0803
10340,0.079
10341,0.0776
10342,0.0763
10343,0.075
10344,0.0737
10345,0.0725
10346,0.0728
10347,0.0715
10348,0.0703
10349,0.0691
10350,0.0679
10351,0.0668
10352,0.0657
10353,0.0645
10354,0.0634
10355,0.0624
10356,0.0613
10357,0.0603
10358,0.0592
10359,0.0583
10360,0.0572
10361,0.0563
10362,0.0553
10363,0.0544
10364,0.0535
10365,0.0525
10366,0.0516
10367,0.0508
10368,0.0499
10369,0.049
10370,0.0482
10371,0.0474
10372,0.0465
10373,0.0458
10374,0.045
10375,0.0442
10376,0.0435
10377,0.0428
10378,0.0421
10379,0.0413
10380,0.0406
10381,0.04
10382,0.0393
10383,0.0386
10384,0.0379
10385,0.0373
10386,0.0367
10387,0.036
10388,0.0354
10389,0.0348
10390,0.0342
10391,0.0336
10392,0.0331
10393,0.0325
10394,0.0319
10395,0.0314
10396,0.0308
10397,0.0304
10398,0.0298
10399,0.0293
10400,0.0288
10401,0.0284
10402,0.0279
10403,0.0274
10404,0.027
10405,0.0265
10406,0.026
10407,0.0256
10408,0.0251
10409,0.0247
10410,0.0243
10411,0.0239
10412,0.0234
10413,0.0231
10414,0.0226
10415,0.0223
10416,0.0219
10417,0.0216
10418,0.0212
10419,0.0208
10420,0.0204
10421,0.02
10422,0.0198
10423,0.0195
10424,0.0191
10425,0.0188
10426,0.0184
10427,0.0182
10428,0.0178
10429,0.0175
10430,0.0172
10431,0.0169
10432,0.0166
10433,0.0164
10434,0.0161
10435,0.0158
10436,0.0156
10437,0.0152
10438,0.015
10439,0.0148
10440,0.0145
10441,0.0143
10442,0.0141
10443,0.0138
10444,0.0136
10445,0.0134
10446,0.0131
10447,0.0129
10448,0.0127
10449,0.0124
10450,0.0122
10451,0.012
10452,0.0118
10453,0.0116
10454,0.0114
10455,0.0113
10456,0.011
10457,0.0108
10458,0.0107
10459,0.0104
10460,0.0103
10461,0.0101
10462,0.01
10463,0.0097
10464,0.0096
10465,0.0095
10466,0.0093
10467,0.0091
10468,0.009
10469,0.0088
10470,0.0087
10471,0.0086
10472,0.0084
10473,0.0082
10474,0.0081
10475,0.008
10476,0.0079
10477,0.0077
10478,0.0076
10479,0.0074
10480,0.0073
10481,0.0072
10482,0.007
10483,0.0069
10484,0.0068
10485,0.0067
10486,0.0066
10487,0.0064
10488,0.0063
10489,0.0062
10490,0.0062
10491,0.0061
10492,0.006
10493,0.0059
10494,0.0057
10495,0.0056
10496,0.0055
10497,0.0055
10498,0.0054
10499,0.0053
10500,0.0052
10501,0.0052
10502,0.005
10503,0.0049
10504,0.0048
10505,0.0048
10506,0.0047
10507,0.0046
10508,0.0046
10509,0.0045
10510,0.0043
10511,0.0043
10512,0.0042
10513,0.0041
10514,0.0041
10515,0.004
10516,0.004
10517,0.0039
10518,0.0039
10519,0.0038
10520,0.0036
10521,0.0036
10522,0.0035
10523,0.0035
10524,0.0034
10525,0.0034
10526,0.0033
10527,0.0033
10528,0.0032
10529,0.0032
10530,0.003
10531,0.003
10532,0.003
10533,0.0029
10534,0.0029
10535,0.0028
10536,0.0028
10537,0.0027
10538,0.0027
10539,0.0027
10540,0.0026
10541,0.0026
10542,0.0026
10543,0.0025
10544,0.0025
10545,0.0023
10546,0.0023
10547,0.0023
10548,0.0022
10549,0.0022
10550,0.0022
10551,0.0022
10552,0.0021
10553,0.0021
10554,0.0021
10555,0.002
10556,0.002
10557,0.002
10558,0.0019
10559,0.0019
10560,0.0019
10561,0.0019
10562,0.0018
10563,0.0018
10564,0.0018
10565,0.0018
10566,0.0016
10567,0.0016
10568,0.0016
10569,0.0016
10570,0.0015
10571,0.0015
10572,0.0015
10573,0.0015
10574,0.0014
10575,0.0014
10576,0.0014
10577,0.0014
10578,0.0014
10579,0.0013
10580,0.0013
10581,0.0013
10582,0.0013
10583,0.0013
10584,0.0012
10585,0.0012
10586,0.0012
10587,0.0012
10588,0.0012
10589,0.0012
10590,0.0011
10591,0.0011
10592,0.0011
10593,0.0011
10594,0.0011
10595,0.0011
10596,0.0009
10597,0.0009
10598,0.0009
10599,0.0009
10600,0.0009
10601,0.0009
10602,0.0009
10603,0.0008
10604,0.0008
10605,0.0008
10606,0.0008
10607,0.0008
10608,0.0008
10609,0.0008
10610,0.0008
10611,0.0008
10612,0.0007
10613,0.0007
10614,0.0007
10615,0.0007
10616,0.0007
10617,0.0007
10618,0.0007
10619,0.0008
10620,0.0081
10621,0.0114
10622,0.0111
10623,0.0109
10624,0.0188
10625,0.0242
10626,0.0246
10627,0.0246
10628,0.0263
10629,0.0287
10630,0.0335
10631,0.0396
10632,0.0433
10633,0.0438
10634,0.0451
10635,0.0448
10636,0.0444
10637,0.0449
10638,0.0447
10639,0.044
10640,0.0433
10641,0.0424
10642,0.0417
10643,0.0448
10644,0.0442
10645,0.0448
10646,0.0477
10647,0.0481
10648,0.0495
10649,0.0496
10650,0.0487
10651,0.0478
10652,0.0487
10653,0.0625
10654,0.0617
10655,0.0606
10656,0.0596
10657,0.0585
10658,0.0576
10659,0.0631
10660,0.0647
10661,0.0639
10662,0.0628
10663,0.0627
10664,0.0617
10665,0.0651
10666,0.0687
10667,0.0682
10668,0.0713
10669,0.0753
10670,0.0761
10671,0.0805
